image,num,correct_scale,incorrect_scale,post_a_variant,post_b_variant,prompt,answer,liked_variant,pair
013_correct100000_vs_incorrect100000,013,100000,100000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,100000_vs_100000
014_correct100000_vs_incorrect100000,014,100000,100000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,100000_vs_100000
015_correct100000_vs_incorrect100000,015,100000,100000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,100000_vs_100000
016_correct100000_vs_incorrect100000,016,100000,100000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100000_vs_100000
017_correct100000_vs_incorrect100000,017,100000,100000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,100000_vs_100000
018_correct100000_vs_incorrect100000,018,100000,100000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,100000_vs_100000
019_correct100000_vs_incorrect100000,019,100000,100000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,100000_vs_100000
020_correct100000_vs_incorrect100000,020,100000,100000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,100000_vs_100000
021_correct100000_vs_incorrect100000,021,100000,100000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,100000_vs_100000
022_correct100000_vs_incorrect100000,022,100000,100000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100000_vs_100000
023_correct100000_vs_incorrect100000,023,100000,100000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,100000_vs_100000
024_correct100000_vs_incorrect100000,024,100000,100000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,100000_vs_100000
025_correct100000_vs_incorrect100000,025,100000,100000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_100000
001_correct100000_vs_incorrect1000000,001,100000,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100000_vs_1000000
002_correct100000_vs_incorrect1000000,002,100000,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100000_vs_1000000
003_correct100000_vs_incorrect1000000,003,100000,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_1000000
004_correct100000_vs_incorrect1000000,004,100000,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_1000000
005_correct100000_vs_incorrect1000000,005,100000,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_1000000
006_correct100000_vs_incorrect1000000,006,100000,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100000_vs_1000000
007_correct100000_vs_incorrect1000000,007,100000,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_1000000
008_correct100000_vs_incorrect1000000,008,100000,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_1000000
009_correct100000_vs_incorrect1000000,009,100000,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_1000000
010_correct100000_vs_incorrect1000000,010,100000,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_1000000
011_correct100000_vs_incorrect1000000,011,100000,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_1000000
012_correct100000_vs_incorrect1000000,012,100000,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_1000000
013_correct100000_vs_incorrect1000000,013,100000,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_1000000
014_correct100000_vs_incorrect1000000,014,100000,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_1000000
015_correct100000_vs_incorrect1000000,015,100000,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100000_vs_1000000
016_correct100000_vs_incorrect1000000,016,100000,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_1000000
017_correct100000_vs_incorrect1000000,017,100000,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100000_vs_1000000
018_correct100000_vs_incorrect1000000,018,100000,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100000_vs_1000000
019_correct100000_vs_incorrect1000000,019,100000,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100000_vs_1000000
020_correct100000_vs_incorrect1000000,020,100000,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_1000000
021_correct100000_vs_incorrect1000000,021,100000,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100000_vs_1000000
022_correct100000_vs_incorrect1000000,022,100000,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_1000000
023_correct100000_vs_incorrect1000000,023,100000,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100000_vs_1000000
024_correct100000_vs_incorrect1000000,024,100000,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100000_vs_1000000
025_correct100000_vs_incorrect1000000,025,100000,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100000_vs_1000000
001_correct1000000_vs_incorrect0,001,1000000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000000_vs_0
002_correct1000000_vs_incorrect0,002,1000000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000000_vs_0
003_correct1000000_vs_incorrect0,003,1000000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_0
004_correct1000000_vs_incorrect0,004,1000000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_0
005_correct1000000_vs_incorrect0,005,1000000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_0
006_correct1000000_vs_incorrect0,006,1000000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_0
007_correct1000000_vs_incorrect0,007,1000000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000000_vs_0
008_correct1000000_vs_incorrect0,008,1000000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_0
009_correct1000000_vs_incorrect0,009,1000000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_0
010_correct1000000_vs_incorrect0,010,1000000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_0
011_correct1000000_vs_incorrect0,011,1000000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_0
012_correct1000000_vs_incorrect0,012,1000000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_0
013_correct1000000_vs_incorrect0,013,1000000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000000_vs_0
014_correct1000000_vs_incorrect0,014,1000000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000000_vs_0
015_correct1000000_vs_incorrect0,015,1000000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000000_vs_0
016_correct1000000_vs_incorrect0,016,1000000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_0
017_correct1000000_vs_incorrect0,017,1000000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000000_vs_0
018_correct1000000_vs_incorrect0,018,1000000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_0
019_correct1000000_vs_incorrect0,019,1000000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000000_vs_0
020_correct1000000_vs_incorrect0,020,1000000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_0
021_correct1000000_vs_incorrect0,021,1000000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000000_vs_0
022_correct1000000_vs_incorrect0,022,1000000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_0
023_correct1000000_vs_incorrect0,023,1000000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_0
024_correct1000000_vs_incorrect0,024,1000000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_0
025_correct1000000_vs_incorrect0,025,1000000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000000_vs_0
001_correct1000000_vs_incorrect10,001,1000000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_10
002_correct1000000_vs_incorrect10,002,1000000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_10
003_correct1000000_vs_incorrect10,003,1000000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_10
004_correct1000000_vs_incorrect10,004,1000000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_10
005_correct1000000_vs_incorrect10,005,1000000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_10
006_correct1000000_vs_incorrect10,006,1000000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_10
007_correct1000000_vs_incorrect10,007,1000000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_10
008_correct1000000_vs_incorrect10,008,1000000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_10
009_correct1000000_vs_incorrect10,009,1000000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_10
010_correct1000000_vs_incorrect10,010,1000000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_10
011_correct1000000_vs_incorrect10,011,1000000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_10
012_correct1000000_vs_incorrect10,012,1000000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_10
013_correct1000000_vs_incorrect10,013,1000000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_10
014_correct1000000_vs_incorrect10,014,1000000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_10
015_correct1000000_vs_incorrect10,015,1000000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_10
016_correct1000000_vs_incorrect10,016,1000000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_10
017_correct1000000_vs_incorrect10,017,1000000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_10
018_correct1000000_vs_incorrect10,018,1000000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_10
019_correct1000000_vs_incorrect10,019,1000000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_10
020_correct1000000_vs_incorrect10,020,1000000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_10
021_correct1000000_vs_incorrect10,021,1000000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_10
022_correct1000000_vs_incorrect10,022,1000000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_10
023_correct1000000_vs_incorrect10,023,1000000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_10
024_correct1000000_vs_incorrect10,024,1000000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_10
025_correct1000000_vs_incorrect10,025,1000000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_10
001_correct1000000_vs_incorrect100,001,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
002_correct1000000_vs_incorrect100,002,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
003_correct1000000_vs_incorrect100,003,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
004_correct1000000_vs_incorrect100,004,1000000,100,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_100
005_correct1000000_vs_incorrect100,005,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
006_correct1000000_vs_incorrect100,006,1000000,100,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_100
007_correct1000000_vs_incorrect100,007,1000000,100,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_100
008_correct1000000_vs_incorrect100,008,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
009_correct1000000_vs_incorrect100,009,1000000,100,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_100
010_correct1000000_vs_incorrect100,010,1000000,100,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_100
011_correct1000000_vs_incorrect100,011,1000000,100,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_100
012_correct1000000_vs_incorrect100,012,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
013_correct1000000_vs_incorrect100,013,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
014_correct1000000_vs_incorrect100,014,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
015_correct1000000_vs_incorrect100,015,1000000,100,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_100
016_correct1000000_vs_incorrect100,016,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
017_correct1000000_vs_incorrect100,017,1000000,100,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_100
018_correct1000000_vs_incorrect100,018,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
019_correct1000000_vs_incorrect100,019,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
020_correct1000000_vs_incorrect100,020,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
021_correct1000000_vs_incorrect100,021,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
022_correct1000000_vs_incorrect100,022,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
023_correct1000000_vs_incorrect100,023,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
024_correct1000000_vs_incorrect100,024,1000000,100,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_100
025_correct1000000_vs_incorrect100,025,1000000,100,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_100
001_correct1000000_vs_incorrect1000,001,1000000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_1000
002_correct1000000_vs_incorrect1000,002,1000000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_1000
003_correct1000000_vs_incorrect1000,003,1000000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_1000
004_correct1000000_vs_incorrect1000,004,1000000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_1000
005_correct1000000_vs_incorrect1000,005,1000000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000000_vs_1000
006_correct1000000_vs_incorrect1000,006,1000000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_1000
007_correct1000000_vs_incorrect1000,007,1000000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_1000
008_correct1000000_vs_incorrect1000,008,1000000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_1000
009_correct1000000_vs_incorrect1000,009,1000000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000000_vs_1000
